city,company,jobID,jobLink,jobTitle,province,salary,summary
Toronto,Index Exchange,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,senior data engineer,ON,n/a,We're looking for Data Engineers to join our team and help build the next generation of big data solutions at Index Exchange with real time streaming and batch...
Toronto,Citco,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,data lake lead engineer - big data,ON,n/a,"Data Lake Lead Engineer - Big Data. Proven track record on delivery big data solutions, preferably a data lake. Mentor other data lake team members...."
Montréal,Jerry,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,data engineer,QC,n/a,"You will also leverage data expertise to help evolve data models in various components of the data stack. Owner of the core company data pipeline, responsible..."
Toronto,BoxyCharm,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,data engineer,ON,n/a,The Data Engineer will work closely with data scientists and analysts across different business units to build data products that will enable fast decision...
Toronto,Freckle IoT,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,data engineer,ON,n/a,Designing and developing Freckle’s Data Platform which handles hundreds of gigabytes of data per day. Experience in real-time data processing a plus....
Mississauga,Compuexcel Consulting and Software,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,data warehousing engineers,ON,n/a,"Data Warehousing Engineers. We are looking for Data Modelling and ETL specialists with knowledge of products such as ERwin, SAP Business Objects Data Services..."
Mississauga,AECOM,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,entry level geotechnical engineer,ON,n/a,Collects and analyzes data under the supervision of an experienced engineer. Professional Engineers and/or Geoscientists) is recommended....
Vancouver,Ecoation Innovative Solutions,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,data backend engineer,BC,n/a,"Big data is hard. This is an intermediate to senior level vacancy, for a Backend Data Engineer with 3-5 years of experience. Experience with large data sets...."
Toronto,Black & Veatch,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,civil engineer intern - water - toronto,ON,n/a,"Collect, organize, and evaluate data. Summer Internship Program is designed to provide the following to students:...."
Vancouver,CadMakers,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,entry level engineer,BC,n/a,"As part of the operations team, the Entry Level Engineer will be primarily responsible for:. As an Entry Level Engineer you will be a lead resource the..."
Toronto,RBC,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,"java engineer, data streaming technologies",ON,n/a,"You will also implement complex data projects with a focus on collecting, parsing, managing and distributing data via batch and real-time data services...."
Vancouver,Semios,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,big data engineer,BC,n/a,"Advanced education in Big Data. This is a new role for our team, so you will have a significant impact in handling Semios' data by developing scalable..."
Montréal,Plotly,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,d3.js data visualization engineer,QC,n/a,"Join Plotly in the exciting world of open source, maintaining some of the most popular web-based data visualization frameworks. Duties & Responsibilities:...."
Toronto,IBM,1,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,"data analyst - coop (toronto, on)",ON,n/a,Liaising with Risk Consultants/Financial Engineers to diagnose/troubleshoot data issues. Our goal is to become the data provider for all the stakeholders that...
Montréal-Est,Artitalia Group Inc,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,electronics engineer,QC,n/a,Conduct electronic testing and analyze test data; Artitalia Group is growing and is looking to add an Electrical Engineer to their team....
Toronto,Lannick Group,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,big data engineer (redshift),ON,"$115,000 a year","Big Data Engineer (RedShift). This is a unique opportunity to work on cutting-edge big data warehouses, data lakes and data analytics services...."
Calgary,SDK,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinQfrhDAP_Df6pKKeAYptHLg2HuVmCHQCjoyLOX_V9btgrULxHqjK4aV4vRX6vJ_ZzcZxpIyt_jjifKoBD2R68IQQqRNzNSeF0xwb0lHAVfziEG4lJMn5NqXOniVYPqhDG_oOnut5o5uFcPP7kI9bKwM9hLdzG95SSKf43G1t7iWkPzs7I3xQtsqQxtgTzq4vTI21ZQqjO1NIDD9iAQdHRX66d6fE0B4pTmx1HlM7fzrKqFWZ-K5P1rdSwJeVBwM2BE9rJAjZpvj9MtwjH587pHI&vjs=3&p=1&sk=&fvj=1,big data engineer,AB,"$75,000 - $110,000 a year","SDK is looking for Big Data Engineers that will work on the collecting, storing, processing, and analyzing of huge sets of data...."
Toronto,Allevar,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,data engineer - intermediate,ON,"$70,000 - $100,000 a year",Help us build data expertise and data focused mindset throughout the enterprise . Profiles data and ETL logic for documenting end to end data flow and lineage...
Toronto,Boxy Charm,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,data engineer,ON,n/a,The Data Engineer will work closely with data scientists and analysts across different business units to build data products that will enable fast decision...
Toronto,Precima,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,data engineer,ON,n/a,Enabling teams to be more efficient and effective in analyzing data and getting to insights faster A key contributor in providing data extraction and management...
Burnaby,Best Buy Canada,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,senior data engineer,BC,n/a,"4-5 years of experience as a data engineer, analytics engineer, business intelligence developer, or similar. As a Senior Data Engineer on our IT team, you’ll be..."
Toronto,LogDNA,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,frontend engineer - toronto,ON,n/a,With a customer base of highly reputable companies and thousands of engineers that ingest billions of events and terabytes of data every day to identify and...
Calgary,Suncor Energy Services,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,technology development engineer,AB,n/a,"Analyze and synthesize data from a wide range of supporting experimental and engineering assessments. Calgary, Alberta (CA-AB)...."
Toronto,RBC,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,senior data engineer,ON,n/a,"Knowledgeable about data modeling, data access and data storage techniques. Experience leveraging big data technologies (one or more of Hadoop, Spark, Kafka,..."
Toronto,Ecopia Tech,2,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DrogmZm_ioA31LIt7fCuO6mizEVMU1WEMzpJ_bjbHLBAIHga5vz7HT_1BDWqico6GYdIE-wJ2QdFvLREZA5YDjUVjNSZm0w7WNxoOsL54WF5LGVDpkNToAgDfY4Uqo5fJT-2JaewZvvN9w9wxC-YxlYfIxcAbuinSD-LLZN0NrjOVbrqz4WegYaqHhvzpNY0HfNxzPCfEjMnGh28n2_qtAXWuCeIytyudIOZ13KH3kg8TSpEKwEdLApQ8Z16YYywACDCmbnMnyoGUG4kkmjhL_Jqihq-U-Aa5Ur5rsgNzWWCzJCHcsAcRaSO4VO_r86zfOrHhROqQYaQQZYq9anWifA4twxzSw940jeX8jEQ5LWVqSkGPOy57BAEoVt74krsP0YMK_WYf-I0OHm8J9IFM9lHmRIacT2i36NhZ1khTpr5TkkbVpwAYh&vjs=3&p=1&sk=&fvj=1,network & data security engineer,ON,n/a,"Network & Data Security Engineer. J OB DESCRIPTION – Network & Data Security Engineer. Data encryption, data desensitization, access control, log auditing and..."
